simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.071143	18999	274.461
40	1228	91	0	108	3.72622e-06	4.15345
80	1244	16	0	95.8461	7.06114e-16	0.0170102
120	1265	21	0	96.2131	1.26534e-25	0.000216645
160	1289	24	0	95.7955	2.11803e-35	3.93364e-05
200	1335	46	0	97.0417	3.27217e-45	1.61091e-07
240	1378	43	0	97.534	4.62593e-55	6.59697e-10
280	1428	50	0	97.6096	5.99446e-65	2.70153e-12
320	1487	59	0	99.2598	7.16899e-75	1.10629e-14
360	1557	70	0	98.3948	7.83916e-85	4.53024e-17
400	1641	86	2	99.476	7.78295e-95	1.85509e-19
440	1739	100	2	100.05	6.92474e-105	7.59631e-22
480	1857	120	2	101.845	5.4638e-115	3.1105e-24
520	1985	130	2	102.158	3.76869e-125	1.27365e-26
560	2114	134	5	103.262	2.24162e-135	5.21505e-29
600	2188	76	2	102.755	1.14922e-145	2.13529e-31
640	2295	109	2	104.39	5.09676e-156	8.74262e-34
680	2384	93	4	104.799	1.8969e-166	3.57942e-36
720	2408	36	12	105.281	5.95791e-177	1.46544e-38
760	2443	39	4	104.499	1.58728e-187	5.99942e-41
800	2495	56	4	104.51	3.55426e-198	2.45603e-43
840	2571	81	5	106.227	6.68754e-209	1.00541e-45
880	2657	88	2	106.123	1.06599e-219	4.11561e-48
920	2744	91	4	107.831	1.42864e-230	1.68466e-50
960	2857	120	7	117.75	1.62896e-241	256.782
1000	2980	129	6	109.666	1.56863e-252	1.05105
1040	3135	162	7	109.96	1.26439e-263	0.00455733
1080	3315	189	9	111.456	8.28791e-275	4.33173e-05
1120	3542	230	3	114.137	4.44124e-286	1.77282e-07
1160	3805	269	6	116.189	1.8867e-297	7.25525e-10
1200	4033	234	6	117.337	0	2.96908e-12
1240	4182	155	6	118.069	0	1.21498e-14
1280	4366	192	8	119.322	0	4.97156e-17
1320	4533	174	7	121.115	0	2.03418e-19
1360	4614	86	5	122.346	0	8.32252e-22
1400	4670	72	16	120.761	0	3.40479e-24
1440	4784	122	8	123.401	0	1.39282e-26
1440.02	4794	11	1	0.557193	0	1.389e-26
