simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0678537	18999	274.461
40	1229	92	0	105.334	3.72897e-06	3.07754
80	1243	14	0	97.0716	7.06107e-16	0.0126039
120	1261	18	0	97.2337	1.27198e-25	5.16181e-05
160	1290	29	0	97.3192	2.15369e-35	2.11393e-07
200	1336	46	0	97.8995	3.3716e-45	8.65713e-10
240	1382	46	0	98.3612	4.8676e-55	3.54527e-12
280	1435	53	0	98.3017	6.45605e-65	1.45183e-14
320	1496	61	0	98.2932	7.83201e-75	5.94535e-17
360	1561	65	0	99.1046	8.69167e-85	2.43462e-19
400	1645	87	3	99.3623	8.68337e-95	9.96955e-22
440	1738	93	0	99.9833	7.70207e-105	4.08237e-24
480	1846	113	5	101.624	6.0989e-115	1.67163e-26
520	1985	145	6	100.848	4.20883e-125	6.84479e-29
560	2099	117	3	102.626	2.50967e-135	2.80265e-31
600	2176	81	4	103.318	1.30886e-145	1.14754e-33
640	2265	98	9	103.683	5.85542e-156	4.69842e-36
680	2368	106	3	104.698	2.20055e-166	1.92364e-38
720	2401	36	3	105.26	6.99777e-177	7.87551e-41
760	2439	39	1	105.755	1.90965e-187	3.22418e-43
800	2491	58	6	106.613	4.40966e-198	1.31991e-45
840	2566	80	5	106.321	8.52783e-209	5.40324e-48
880	2650	90	6	106.687	1.38488e-219	2.21181e-50
920	2764	117	3	113.761	1.91669e-230	3.08125
960	2877	119	6	107.133	2.24099e-241	0.0126123
1000	2995	122	4	108.96	2.19431e-252	5.16231e-05
1040	3154	166	7	109.841	1.77083e-263	2.11291e-07
1080	3341	191	4	111.718	1.16843e-274	8.64771e-10
1120	3541	206	6	112.395	6.25449e-286	3.5392e-12
1160	3799	268	10	115.06	2.64221e-297	1.44841e-14
1200	3990	199	8	115.579	0	5.92732e-17
1240	4164	182	8	115.884	0	2.42551e-19
1280	4329	171	6	118.522	0	9.92486e-22
1320	4503	187	13	120.635	0	4.06087e-24
1360	4588	99	14	122.046	0	1.66144e-26
