simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0740208	18999	274.461
40	1232	95	0	100.222	3.71591e-06	2.21416
80	1248	16	0	94.7985	7.02679e-16	0.00906797
120	1263	15	0	95.2894	1.25614e-25	3.71369e-05
160	1290	27	0	95.4249	2.09584e-35	1.52088e-07
200	1339	49	0	94.655	3.23266e-45	6.22838e-10
240	1378	39	0	95.2717	4.57867e-55	2.55063e-12
280	1431	53	0	95.71	5.92043e-65	1.04451e-14
320	1495	64	0	95.7945	7.00306e-75	4.27732e-17
360	1550	56	1	96.6009	7.57094e-85	1.75155e-19
400	1643	95	2	96.1899	7.38576e-95	7.17243e-22
440	1746	103	0	97.76	6.40734e-105	2.93698e-24
480	1860	117	3	99.4743	4.92537e-115	1.20262e-26
520	2004	148	4	97.3754	3.31512e-125	4.9243e-29
560	2122	120	2	102.003	1.92113e-135	2.01628e-31
600	2198	78	2	100.842	9.66884e-146	8.25558e-34
640	2297	104	5	101.741	4.21305e-156	3.38011e-36
680	2392	97	2	101.535	1.53103e-166	1.38388e-38
720	2433	47	6	104.341	4.69173e-177	5.66568e-41
760	2452	27	8	101.521	1.21902e-187	2.31947e-43
800	2508	57	1	101.828	2.69267e-198	9.49534e-46
840	2579	73	2	104.775	5.03689e-209	3.88702e-48
880	2674	98	3	106.642	7.87606e-220	34.4263
920	2759	87	2	104.725	1.03646e-230	0.140918
960	2878	126	7	103.191	1.14959e-241	0.000576803
1000	2994	121	5	104.002	1.08374e-252	2.36088e-06
1040	3177	190	7	107.529	8.48448e-264	9.66288e-09
1080	3359	189	7	109.252	5.47411e-275	3.9548e-11
1120	3580	230	9	112.352	2.86382e-286	1.61855e-13
1160	3842	265	3	111.965	1.16748e-297	6.62385e-16
1200	4043	214	13	113.688	0	2.71067e-18
1240	4211	174	6	115.254	0	1.10923e-20
1280	4388	187	10	116.779	0	4.53878e-23
1320	4562	180	6	119.725	0	1.85708e-25
1360	4634	81	9	120.611	0	7.59788e-28
1400	4697	68	5	116.571	0	3.10832e-30
