simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.111369	18999	274.461
40	1231	94	0	105.732	3.71519e-06	4.15345
80	1244	13	0	94.0614	7.04039e-16	0.0170102
120	1266	22	0	94.3212	1.26553e-25	6.96637e-05
160	1293	27	0	94.9919	2.1127e-35	2.85296e-07
200	1337	44	0	94.946	3.26268e-45	1.16836e-09
240	1384	47	0	94.2895	4.64743e-55	4.78466e-12
280	1432	48	0	94.4657	6.10994e-65	1.95938e-14
320	1491	59	0	95.94	7.34849e-75	8.02376e-17
360	1557	66	0	96.3566	7.97423e-85	3.28571e-19
400	1639	85	3	96.867	7.81169e-95	1.34547e-21
440	1735	99	3	97.4281	6.86301e-105	5.50946e-24
480	1847	117	5	99.2447	5.34602e-115	2.25599e-26
520	2006	161	2	99.1745	3.60135e-125	9.23749e-29
560	2112	108	2	99.8526	2.0935e-135	3.78235e-31
600	2188	79	3	101.436	1.0642e-145	1.54867e-33
640	2281	99	6	101.998	4.67438e-156	6.34077e-36
680	2382	106	5	102.364	1.71371e-166	2.59604e-38
720	2413	34	3	103.33	5.29855e-177	1.06283e-40
760	2456	46	3	102.179	1.40323e-187	4.35114e-43
800	2509	56	3	104.067	3.11159e-198	1.78125e-45
840	2582	76	3	103.559	5.76002e-209	7.29173e-48
880	2658	80	4	104.481	8.93468e-220	2.98483e-50
920	2754	101	5	116.014	1.1698e-230	32.6663
960	2873	123	4	105.838	1.29404e-241	0.13397
1000	2997	128	4	106.801	1.20344e-252	0.000615252
1040	3144	155	8	107.951	9.38482e-264	2.51817e-06
1080	3338	198	4	110.122	6.02288e-275	1.03063e-08
1120	3558	225	5	111.173	3.15942e-286	4.21798e-11
1160	3842	291	7	113.815	1.30805e-297	1.72619e-13
1200	4047	210	5	114.436	0	7.06405e-16
1240	4201	160	6	115.441	0	2.89066e-18
1280	4402	210	9	114.119	0	1.18281e-20
1320	4555	157	4	119.323	0	4.83958e-23
1360	4632	85	8	120.437	0	1.98003e-25
1400	4706	83	9	120.688	0	8.10036e-28
1440	4810	112	8	119.59	0	3.31365e-30
1440.02	4819	9	0	0.768513	0	3.30455e-30
