simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0711107	18999	274.461
40	1227	90	0	105.033	3.7327e-06	4.15345
80	1244	17	0	93.9777	7.04291e-16	0.0170102
120	1266	22	0	94.06	1.25482e-25	6.96635e-05
160	1295	29	0	93.9692	2.08285e-35	2.85295e-07
200	1337	42	0	94.0075	3.17507e-45	1.16835e-09
240	1382	45	0	94.225	4.42359e-55	4.7846e-12
280	1435	53	0	94.9287	5.61708e-65	1.95934e-14
320	1499	64	0	95.8104	6.49399e-75	8.02355e-17
360	1553	55	1	95.9695	6.88316e-85	3.28561e-19
400	1653	103	3	95.7275	6.64771e-95	1.34542e-21
440	1759	106	0	96.6482	5.69548e-105	5.50925e-24
480	1862	104	1	98.1616	4.36886e-115	2.25589e-26
520	2002	142	2	99.1467	2.9317e-125	9.23709e-29
560	2123	122	1	100.053	1.68253e-135	3.78217e-31
600	2202	80	1	100.883	8.33121e-146	1.54859e-33
640	2302	102	2	101.668	3.52601e-156	6.34041e-36
680	2409	110	3	102.833	1.2446e-166	2.59587e-38
720	2441	35	3	102.67	3.67579e-177	1.06276e-40
760	2477	43	7	103.93	9.21288e-188	4.3508e-43
800	2526	55	6	102.38	1.95917e-198	1.78109e-45
840	2606	86	6	104.855	3.49926e-209	7.29104e-48
880	2675	74	5	104.467	5.25233e-220	2.98453e-50
920	2788	118	5	105.221	6.63307e-231	1.22166e-52
960	2896	113	5	106.926	7.0561e-242	5.00042e-55
1000	3024	129	1	116.458	6.30721e-253	16.4283
1040	3186	164	2	108.359	4.70422e-264	0.0672388
1080	3390	206	2	109.572	2.87979e-275	0.00027519
1120	3604	217	3	111.7	1.42389e-286	1.12624e-06
1160	3841	246	9	112.704	5.50934e-298	4.60902e-09
1200	4083	246	4	114.504	0	1.88612e-11
1240	4235	162	10	113.173	0	7.71803e-14
1280	4410	183	8	116.913	0	3.15805e-16
1320	4606	205	9	118.021	0	1.29213e-18
1360	4681	81	6	120.175	0	5.28642e-21
1400	4756	84	9	120.393	0	2.16266e-23
1440	4862	117	11	120.591	0	8.84676e-26
1440.02	4866	6	2	0.732051	0	8.82247e-26
