-477.5;-492.5;-492.5;1.7776e-19
-417.5;-492.5;-492.5;1.77759e-19
-342.5;-492.5;-492.5;1.77758e-19
-282.5;-492.5;-492.5;1.77756e-19
-267.5;-492.5;-492.5;1.77755e-19
-222.5;-492.5;-492.5;1.77754e-19
-207.5;-492.5;-492.5;1.77753e-19
-177.5;-492.5;-492.5;1.77752e-19
-147.5;-492.5;-492.5;1.77752e-19
-102.5;-492.5;-492.5;1.77751e-19
-57.5;-492.5;-492.5;1.7775e-19
-42.5;-492.5;-492.5;1.7775e-19
-12.5;-492.5;-492.5;1.77749e-19
2.5;-492.5;-492.5;1.77749e-19
92.5;-492.5;-492.5;1.7775e-19
122.5;-492.5;-492.5;1.77751e-19
152.5;-492.5;-492.5;1.77751e-19
197.5;-492.5;-492.5;1.77753e-19
212.5;-492.5;-492.5;1.77753e-19
242.5;-492.5;-492.5;1.77754e-19
287.5;-492.5;-492.5;1.77755e-19
302.5;-492.5;-492.5;1.77756e-19
332.5;-492.5;-492.5;1.77757e-19
347.5;-492.5;-492.5;1.77757e-19
362.5;-492.5;-492.5;1.77758e-19
392.5;-492.5;-492.5;1.77758e-19
437.5;-492.5;-492.5;1.77759e-19
452.5;-492.5;-492.5;1.77759e-19
-417.5;-477.5;-492.5;1.77759e-19
-402.5;-477.5;-492.5;1.77759e-19
-312.5;-477.5;-492.5;1.77757e-19
-252.5;-477.5;-492.5;1.77755e-19
-237.5;-477.5;-492.5;1.77754e-19
-222.5;-477.5;-492.5;1.77754e-19
-192.5;-477.5;-492.5;1.77753e-19
-117.5;-477.5;-492.5;1.77751e-19
-57.5;-477.5;-492.5;1.7775e-19
-27.5;-477.5;-492.5;1.77749e-19
-12.5;-477.5;-492.5;1.77749e-19
32.5;-477.5;-492.5;1.77749e-19
122.5;-477.5;-492.5;1.77751e-19
152.5;-477.5;-492.5;1.77751e-19
167.5;-477.5;-492.5;1.77752e-19
212.5;-477.5;-492.5;1.77753e-19
332.5;-477.5;-492.5;1.77757e-19
407.5;-477.5;-492.5;1.77758e-19
422.5;-477.5;-492.5;1.77759e-19
452.5;-477.5;-492.5;1.77759e-19
497.5;-477.5;-492.5;1.77759e-19
-477.5;-462.5;-492.5;1.7776e-19
-462.5;-462.5;-492.5;1.7776e-19
-447.5;-462.5;-492.5;1.77759e-19
-387.5;-462.5;-492.5;1.77758e-19
-372.5;-462.5;-492.5;1.77758e-19
-327.5;-462.5;-492.5;1.77757e-19
-312.5;-462.5;-492.5;1.77757e-19
-297.5;-462.5;-492.5;1.77756e-19
-237.5;-462.5;-492.5;1.77754e-19
-117.5;-462.5;-492.5;1.77751e-19
-87.5;-462.5;-492.5;1.7775e-19
-72.5;-462.5;-492.5;1.7775e-19
-57.5;-462.5;-492.5;1.7775e-19
-42.5;-462.5;-492.5;1.77749e-19
2.5;-462.5;-492.5;1.77749e-19
