simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0769789	18999	274.461
40	1230	93	0	98.5395	3.72846e-06	2.21416
80	1247	17	0	93.6713	7.14265e-16	0.00906799
120	1267	20	0	93.2045	1.29587e-25	3.71371e-05
160	1286	19	0	94.4223	2.18787e-35	1.52089e-07
200	1332	46	0	94.032	3.41859e-45	6.22843e-10
240	1379	47	0	94.7205	4.91898e-55	2.55067e-12
280	1427	48	0	93.1938	6.55694e-65	1.04453e-14
320	1486	59	0	94.7845	7.9693e-75	4.27741e-17
360	1546	60	0	95.366	8.81921e-85	1.75159e-19
400	1640	96	2	95.0751	8.86415e-95	7.17264e-22
440	1731	93	2	96.6002	8.00165e-105	2.93708e-24
480	1841	118	8	98.8233	6.46869e-115	1.20267e-26
520	1982	143	2	98.7194	4.65198e-125	4.92456e-29
560	2110	128	0	99.7019	2.92882e-135	2.01642e-31
600	2174	69	5	100.89	1.60649e-145	8.25623e-34
640	2276	112	10	100.156	7.53772e-156	3.38042e-36
680	2370	101	7	102.015	2.93471e-166	1.38403e-38
720	2406	39	3	102.296	9.66167e-177	5.66636e-41
760	2436	33	3	103.11	2.69616e-187	2.31979e-43
800	2479	47	4	102.784	6.36188e-198	9.49677e-46
840	2559	87	7	106.462	1.2658e-208	4.37966
880	2632	82	9	103.757	2.11279e-219	0.0179282
920	2703	83	12	104.769	2.99821e-230	7.33868e-05
960	2819	121	5	105.586	3.58806e-241	3.0039e-07
1000	2937	126	8	106.805	3.61647e-252	1.22953e-09
1040	3100	169	6	108.067	3.04569e-263	5.03245e-12
1080	3265	170	5	108.695	2.15506e-274	2.0597e-14
1120	3489	231	7	111.006	1.25478e-285	8.42974e-17
1160	3760	273	2	112.815	5.70924e-297	3.44991e-19
1200	3991	237	6	112.727	0	1.41183e-21
1240	4136	148	3	112.717	0	5.77745e-24
1280	4340	212	8	116.079	0	2.3641e-26
1320	4488	160	12	117.817	0	9.67314e-29
1360	4568	87	7	119.373	0	3.95769e-31
1400	4629	72	11	119.717	0	1.61914e-33
1440	4716	104	17	119.055	0	6.62364e-36
1440.02	4721	5	0	0.841615	0	6.60545e-36
