Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
80;0;-48.2515;-5.25559;-81.6223;8.51377;2584.96;5.12414;0;0;0.1;0.01;0;2.72132;0;0;-1-1;-1
80;1;-35.2561;-31.3766;-83.9449;9.98278;4167.19;6.02881;0;0;0.1;0.01;0;3.27864;0;0;-1-1;-1
80;2;-36.1661;-13.6866;-85.1764;8.57489;2641.03;5.18123;0;0;0.1;0.01;0;3.58747;0;0;-1-1;-1
80;3;-34.3506;1.97098;-81.752;9.19586;3257.36;5.59368;0;0;0.1;0.01;0;4.99577;0;0;-1-1;-1
80;4;-34.5062;19.5169;-83.8654;10.1151;4335.11;6.10161;0;0;0.1;0.01;0;3.65072;0;0;-1-1;-1
80;5;-19.2902;-39.3309;-86.2808;7.67013;1890.15;4.80679;0;0;0.023227;0.01;0;2.98739;100;0;-1-1;-1
80;6;-20.0213;-23.5299;-84.4651;9.03586;3090.28;5.5206;0;0;0.1;0.01;0;5.21404;0;0;-1-1;-1
80;7;-21.1239;-7.20913;-83.7823;9.00875;3062.54;5.49201;0;0;0.1;0.01;0;3.63376;0;0;-1-1;-1
80;8;-21.1367;10.199;-85.5047;9.21344;3276.07;5.5961;0;0;0.1;0.01;0;4.46292;0;0;-1-1;-1
80;9;-19.5688;27.7142;-83.3638;9.34981;3423.71;5.67339;0;0;0.1;0.01;0;3.7567;0;0;-1-1;-1
80;10;-6.46503;-44.733;-81.5069;8.26138;2361.82;4.97073;0;0;0.1;0.01;0;4.92779;1;0;-1-1;-1
80;11;-5.86178;-31.1262;-87.8927;9.46454;3551.3;5.73924;0;0;0.1;0.01;0;3.71472;0;0;-1-1;-1
80;12;-7.01583;-15.6565;-85.2729;9.18889;3249.95;5.57762;0;0;0.1;0.01;0;4.12278;0;0;-1-1;-1
80;13;-6.55631;7.88878;-85.4082;8.12931;2250.35;4.8983;0;0;0.1;0.01;0;4.56883;1;0;-1-1;-1
80;14;-10.4014;17.2365;-77.8981;8.1357;2255.66;4.90144;0;0;0.1;0.01;0;6.11332;1;0;-1-1;-1
80;15;-2.65098;36.9367;-83.4855;9.8433;3994.94;5.94845;0;0;0.1;0.01;0;4.69511;0;0;-1-1;-1
80;16;8.78813;-39.9789;-83.077;10.163;4396.98;6.12838;0;0;0.1;0.01;0;4.88116;0;0;-1-1;-1
80;17;7.91333;-22.4606;-81.3086;10.1651;4399.7;6.13123;0;0;0.1;0.01;0;5.954;0;0;-1-1;-1
80;18;12.2293;-6.67233;-84.7684;9.07051;3125.96;5.52602;0;0;0.1;0.01;0;4.64771;0;0;-1-1;-1
80;19;8.41563;11.8968;-82.0694;9.045;3099.66;5.49844;0;0;0.1;0.01;0;5.46285;0;0;-1-1;-1
80;20;10.8534;27.7009;-83.2234;9.12154;3179.02;5.54485;0;0;0.1;0.01;0;6.05413;0;0;-1-1;-1
80;21;10.9726;39.9956;-91.83;8.20349;2312.52;4.93829;0;0;0.1;0.01;0;2.71016;1;0;-1-1;-1
80;22;23.8212;-47.6817;-81.1036;9.62015;3729.36;5.82446;0;0;0.1;0.01;0;4.33946;0;0;-1-1;-1
80;23;24.371;-33.0784;-90.865;10.1615;4394.99;6.12882;0;0;0.1;0.01;0;3.73461;0;0;-1-1;-1
