Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
240;0;-52.1557;-4.93322;-87.1945;9.28462;3352.59;5.69494;0;0;0.1;0.01;0;3.03854;0;0;-1-1;-1
240;1;-38.1749;-30.4552;-84.1864;10.2196;4470.82;6.18855;0;0;0.1;0.01;0;4.01903;0;0;-1-1;-1
240;2;-37.2101;-13.7193;-87.8367;9.3806;3457.65;5.73403;0;0;0.1;0.01;0;4.47826;0;0;-1-1;-1
240;3;-37.3069;1.2596;-81.5149;9.78321;3922.23;5.97604;0;0;0.1;0.01;0;6.23401;0;0;-1-1;-1
240;4;-36.5319;28.7996;-80.6687;8.17663;2289.87;4.93672;0;0;0.1;0.01;0;3.96023;1;0;-1-1;-1
240;5;-21.7253;-39.0283;-82.583;9.96327;4142.8;6.06043;0;0;0.1;0.01;0;5.42575;0;0;-1-1;-1
240;6;-22.9771;-21.829;-85.1492;9.68742;3808.14;5.92608;0;0;0.1;0.01;0;6.10297;0;0;-1-1;-1
240;7;-22.5044;-5.19262;-84.8656;9.67642;3795.18;5.92143;0;0;0.1;0.01;0;5.25132;0;0;-1-1;-1
240;8;-23.6545;10.5013;-84.5264;9.79173;3932.48;5.98148;0;0;0.1;0.01;0;4.09695;0;0;-1-1;-1
240;9;-20.7511;27.1104;-85.3006;9.85417;4008.2;6.01277;0;0;0.1;0.01;0;3.7861;0;0;-1-1;-1
240;10;-2.4815;-46.2272;-81.6866;9.10641;3163.23;5.59679;0;0;0.1;0.01;0;4.85262;0;0;-1-1;-1
240;11;-8.17867;-29.6043;-86.3691;9.94188;4116.17;6.0484;0;0;0.1;0.01;0;6.03688;0;0;-1-1;-1
240;12;-8.31146;-12.956;-88.6031;9.79692;3938.74;5.96326;0;0;0.1;0.01;0;5.14843;0;0;-1-1;-1
240;13;3.12386;-1.72397;-91.8847;8.57743;2643.38;5.24501;0;0;0.1;0.01;0;3.48777;0;0;-1-1;-1
240;14;-8.77717;16.2599;-81.0949;8.5122;2583.54;5.21333;0;0;0.1;0.01;0;5.42601;0;0;-1-1;-1
240;15;-2.82098;39.3329;-90.2723;10.147;4376.28;6.15218;0;0;0.1;0.01;0;3.68078;0;0;-1-1;-1
240;16;5.4096;-35.6902;-89.331;8.20097;2310.38;4.95036;0;0;0.1;0.01;0;5.08814;1;0;-1-1;-1
240;17;10.3444;-26.131;-98.1663;8.20316;2312.24;4.9514;0;0;0.1;0.01;0;2.3978;1;0;-1-1;-1
240;18;14.8195;-8.20766;-84.5035;9.73192;3860.86;5.93451;0;0;0.1;0.01;0;5.85351;0;0;-1-1;-1
240;19;7.17446;12.0344;-84.465;9.70431;3828.1;5.9433;0;0;0.1;0.01;0;5.6069;0;0;-1-1;-1
240;20;8.15488;28.7746;-82.5465;9.75606;3889.66;5.9546;0;0;0.1;0.01;0;5.94731;0;0;-1-1;-1
240;21;14.0449;39.5116;-93.5509;9.04777;3102.51;5.55797;0;0;0.1;0.01;0;2.94479;0;0;-1-1;-1
240;22;23.2932;-53.1098;-82.4533;10.0269;4222.71;6.09374;0;0;0.1;0.01;0;3.11671;0;0;-1-1;-1
240;23;22.1562;-34.2709;-98.8094;8.19911;2308.81;4.94867;0;0;0.1;0.01;0;1.56017;1;0;-1-1;-1
240;24;27.4829;-17.7717;-86.2208;9.60782;3715.03;5.87177;0;0;0.1;0.01;0;5.24235;0;0;-1-1;-1
240;25;22.8553;5.59484;-85.0926;9.64996;3764.14;5.91369;0;0;0.1;0.01;0;5.76384;0;0;-1-1;-1
240;26;24.0773;21.8237;-84.8244;9.76178;3896.5;5.95469;0;0;0.1;0.01;0;5.21894;0;0;-1-1;-1
